-0.649992260578832 35226
-0.649992260578832 35127
-0.6456493157598 35121
-0.641306370940767 35123
-0.636963426121735 35073
-0.632620481302702 34812
-0.632620481302702 34209
-0.628277536483669 34145
-0.623934591664637 34434
-0.619591646845604 34474
-0.615248702026572 34327
-0.615248702026572 34261
-0.610905757207539 34928
-0.606562812388507 34737
-0.602219867569474 34639
-0.597876922750442 34568
-0.597876922750442 34759
-0.593533977931409 34739
-0.589191033112377 35108
-0.584848088293344 35212
-0.580505143474312 35218
-0.580505143474312 35187
-0.576162198655279 35232
-0.571819253836247 34924
-0.567476309017214 35199
-0.563133364198182 35431
-0.563133364198182 35406
-0.558790419379149 35801
-0.554447474560116 35467
-0.550104529741084 35517
-0.545761584922051 35643
-0.545761584922051 35692
-0.541418640103019 35802
-0.537075695283987 35519
-0.532732750464954 35569
-0.528389805645922 35611
-0.528389805645922 35487
-0.524046860826889 35476
-0.519703916007856 35566
-0.515360971188824 35606
-0.511018026369791 36060
-0.511018026369791 36020
-0.506675081550759 35963
-0.502332136731726 36045
-0.497989191912694 36035
-0.493646247093661 36051
-0.493646247093661 35965
-0.489303302274629 35957
-0.484960357455596 34905
-0.480617412636564 34934
-0.476274467817531 34902
-0.476274467817531 34889
-0.471931522998499 34456
-0.467588578179466 34396
-0.463245633360434 34392
-0.458902688541401 34479
-0.458902688541401 34402
-0.454559743722369 34574
-0.450216798903336 34644
-0.445873854084304 34517
-0.441530909265271 34678
-0.441530909265271 34654
-0.437187964446239 34594
-0.432845019627206 34666
-0.428502074808174 34597
-0.424159129989141 34595
-0.424159129989141 34495
-0.419816185170109 34403
-0.415473240351076 34091
-0.411130295532044 34254
-0.406787350713011 34235
-0.406787350713011 34195
-0.402444405893979 34409
-0.398101461074946 34420
-0.393758516255914 34001
-0.389415571436881 33941
-0.389415571436881 33989
-0.385072626617848 33894
-0.380729681798816 33680
-0.376386736979783 33749
-0.372043792160751 33563
-0.372043792160751 33666
-0.367700847341718 32559
-0.363357902522686 32579
-0.359014957703653 32510
-0.354672012884621 32446
-0.354672012884621 32498
-0.350329068065588 32428
-0.345986123246556 32374
-0.341643178427523 32664
-0.337300233608491 32607
-0.337300233608491 32488
-0.332957288789458 32737
-0.328614343970426 32701
-0.324271399151393 33056
-0.319928454332361 33212
-0.319928454332361 33106
-0.315585509513328 33341
-0.311242564694296 32693
-0.306899619875263 32693
-0.302556675056231 32474
-0.302556675056231 32587
-0.298213730237198 32657
-0.293870785418166 32723
-0.289527840599133 32443
-0.285184895780101 32358
-0.285184895780101 32417
-0.280841950961068 32597
-0.276499006142035 32395
-0.272156061323003 32445
-0.26781311650397 32516
-0.26781311650397 32456
-0.263470171684938 32530
-0.259127226865905 32540
-0.254784282046873 32475
-0.25044133722784 32517
-0.25044133722784 33693
-0.246098392408808 33747
-0.241755447589775 33364
-0.237412502770743 33364
-0.23306955795171 33209
-0.23306955795171 33302
-0.228726613132678 33333
-0.224383668313645 33273
-0.220040723494613 33883
-0.21569777867558 33834
-0.21569777867558 33832
-0.211354833856548 33909
-0.207011889037515 33928
-0.202668944218483 34101
-0.19832599939945 34056
-0.19832599939945 33931
-0.193983054580418 33831
-0.189640109761385 33893
-0.185297164942353 33979
-0.18095422012332 33666
-0.18095422012332 33676
-0.176611275304288 33097
-0.172268330485255 33007
-0.167925385666222 32988
-0.16358244084719 32938
-0.16358244084719 33130
-0.159239496028157 33258
-0.154896551209125 33363
-0.150553606390092 33068
-0.14621066157106 33019
-0.14621066157106 33168
-0.141867716752027 33225
-0.137524771932995 33316
-0.133181827113962 33426
-0.12883888229493 33210
-0.12883888229493 33356
-0.124495937475897 33027
-0.120152992656865 33078
-0.115810047837832 33180
-0.1114671030188 33231
-0.1114671030188 33160
-0.107124158199767 33093
-0.102781213380735 33080
-0.0984382685617022 33218
-0.0940953237426697 33108
-0.0940953237426697 33158
-0.0897523789236371 33250
-0.0854094341046047 34408
-0.0810664892855721 34439
-0.0767235444665397 34594
-0.0767235444665397 34704
-0.072380599647507 34517
-0.0680376548284747 34507
-0.063694710009442 34235
-0.0593517651904096 34271
-0.0593517651904096 34341
-0.055008820371377 34331
-0.0506658755523445 34445
-0.046322930733312 34198
-0.0419799859142795 34362
-0.0419799859142795 34371
-0.0376370410952468 34308
-0.0332940962762145 34624
-0.0289511514571818 34562
-0.0246082066381494 34639
-0.0246082066381494 34516
-0.0202652618191168 34523
-0.0159223170000843 34416
-0.0115793721810517 34481
-0.00723642736201932 34338
-0.00723642736201932 33683
-0.00289348254298673 33595
0.00144946227604571 34287
0.00579240709507836 34464
0.0101353519141108 34436
0.0101353519141108 34505
0.0144782967331432 34629
0.0188212415521758 34608
0.0231641863712082 34855
0.0275071311902409 34979
0.0275071311902409 34950
0.0318500760092733 35007
0.0361930208283059 34906
0.0405359656473383 34966
0.044878910466371 35026
0.044878910466371 35146
0.0492218552854034 34787
0.0535648001044359 34833
0.0579077449234684 34886
0.0622506897425011 35024
0.0622506897425011 35628
0.0665936345615335 35604
0.0709365793805661 35796
0.0752795241995985 36027
0.0796224690186311 36064
0.0796224690186311 36030
0.0839654138376635 35963
0.088308358656696 36180
0.0926513034757288 36273
0.0969942482947612 36188
0.0969942482947612 36040
0.101337193113794 35910
0.105680137932826 35470
0.110023082751859 35624
0.114366027570891 35610
0.114366027570891 35495
0.118708972389924 35547
0.123051917208956 35518
0.127394862027989 35509
0.131737806847021 35436
0.131737806847021 35539
0.136080751666054 35613
0.140423696485086 35598
0.144766641304119 35571
0.149109586123151 35585
0.149109586123151 35678
0.153452530942184 35666
0.157795475761216 35676
0.162138420580249 35830
0.166481365399282 35756
0.166481365399282 35747
0.170824310218314 35855
0.175167255037346 35849
0.179510199856379 35309
0.183853144675412 35272
0.183853144675412 35284
0.188196089494444 35207
0.192539034313476 35122
0.196881979132509 34561
0.201224923951542 34871
0.201224923951542 34960
0.205567868770574 35001
0.209910813589607 35082
0.214253758408639 35228
0.218596703227672 35121
0.218596703227672 35111
0.222939648046704 35139
0.227282592865737 35199
0.231625537684769 35188
0.235968482503802 35190
0.235968482503802 35197
0.240311427322834 35492
0.244654372141867 35542
0.248997316960899 35564
0.253340261779932 35517
0.253340261779932 35922
0.257683206598964 35950
0.262026151417997 35910
0.266369096237029 36167
0.270712041056062 36237
0.270712041056062 36435
0.275054985875095 35851
0.279397930694127 35885
0.283740875513159 35817
0.288083820332192 35733
0.288083820332192 35730
0.292426765151225 35753
0.296769709970257 35644
0.301112654789289 35790
0.305455599608322 35823
0.305455599608322 35864
0.309798544427355 35903
0.314141489246387 35853
0.318484434065419 35978
0.322827378884452 36268
0.322827378884452 36247
0.327170323703485 35985
0.331513268522517 36089
0.33585621334155 35810
0.340199158160582 35790
0.340199158160582 35427
0.344542102979615 35461
0.348885047798647 35527
0.35322799261768 35424
0.357570937436712 35578
0.357570937436712 35669
0.361913882255745 35794
0.366256827074777 35783
0.37059977189381 35988
0.374942716712842 36897
0.374942716712842 36877
0.379285661531875 36825
0.383628606350907 36476
0.38797155116994 36421
0.392314495988972 36263
0.392314495988972 36218
0.396657440808005 36278
0.401000385627038 36223
0.40534333044607 36251
0.409686275265102 36070
0.409686275265102 35841
0.414029220084135 35695
0.418372164903168 35618
0.4227151097222 35934
0.427058054541233 35826
0.427058054541233 35574
0.431400999360265 35682
0.435743944179298 35420
0.44008688899833 35325
0.444429833817363 35502
0.444429833817363 35291
0.448772778636395 35227
0.453115723455428 35329
0.45745866827446 35719
0.461801613093493 35203
0.461801613093493 35266
0.466144557912525 35186
0.470487502731557 35077
0.47483044755059 35021
0.479173392369623 34971
0.479173392369623 34954
0.483516337188655 35159
0.487859282007688 35113
0.49220222682672 35268
0.496545171645753 35162
0.496545171645753 35228
0.500888116464785 35139
0.505231061283818 35002
0.50957400610285 34638
0.513916950921883 34724
0.513916950921883 34789
0.518259895740915 34710
0.522602840559948 34641
0.526945785378981 34498
0.531288730198013 34661
0.531288730198013 34716
0.535631675017045 35010
0.539974619836078 35140
0.544317564655111 35302
0.548660509474143 35265
0.548660509474143 35272
0.553003454293176 35228
0.557346399112208 35336
0.561689343931241 35244
0.566032288750273 35254
0.566032288750273 35697
0.570375233569306 35703
0.574718178388338 35837
0.57906112320737 35752
0.583404068026403 35834
0.583404068026403 35350
0.587747012845436 35350
0.592089957664468 35440
0.596432902483501 35353
0.600775847302533 35501
0.600775847302533 35538
0.605118792121566 35593
0.609461736940598 35482
0.613804681759631 35361
0.618147626578664 35313
0.618147626578664 35363
0.622490571397696 35423
0.626833516216728 35098
0.631176461035761 35081
0.635519405854794 35141
0.635519405854794 34924
0.639862350673826 34801
0.644205295492858 34781
0.648548240311891 35015
0.652891185130924 35030
0.652891185130924 34992
0.657234129949956 35143
0.661577074768989 35143
0.665920019588021 34942
0.670262964407054 35074
0.670262964407054 35219
0.674605909226086 35162
0.678948854045119 35207
0.683291798864151 35239
0.687634743683183 35289
0.687634743683183 35335
0.691977688502216 35409
0.696320633321249 35390
0.700663578140281 35331
0.705006522959314 35219
0.705006522959314 35113
0.709349467778346 35170
0.713692412597379 35297
0.718035357416411 35263
0.722378302235444 35302
0.722378302235444 35315
0.726721247054476 35325
0.731064191873509 35205
0.735407136692541 35103
0.739750081511574 35002
0.739750081511574 34439
0.744093026330606 34489
0.748435971149639 34542
0.752778915968671 34660
0.757121860787704 34785
0.757121860787704 34751
0.761464805606737 34738
0.765807750425769 34729
0.770150695244801 34337
0.774493640063834 34330
0.774493640063834 34158
0.778836584882867 34413
0.783179529701899 34406
0.787522474520931 34346
0.791865419339964 34426
0.791865419339964 34482
0.796208364158996 34463
0.800551308978029 34591
0.804894253797062 34628
0.809237198616094 34634
0.809237198616094 34963
0.813580143435126 34994
0.817923088254159 34823
0.822266033073192 34841
0.826608977892224 35004
0.826608977892224 35026
0.830951922711257 34787
0.835294867530289 35710
0.839637812349322 35669
0.843980757168354 35761
0.843980757168354 35621
0.848323701987387 35651
0.852666646806419 35847
0.857009591625452 36135
0.861352536444484 36041
0.861352536444484 35733
0.865695481263517 35773
0.87003842608255 35828
0.874381370901582 35635
0.878724315720614 35663
0.878724315720614 35623
0.883067260539647 35652
0.88741020535868 35384
0.891753150177712 35557
0.896096094996744 35409
0.896096094996744 35483
0.900439039815777 35453
0.904781984634809 35290
0.909124929453842 35343
0.913467874272875 35353
0.913467874272875 35290
0.917810819091907 34984
0.922153763910939 35078
0.926496708729972 35048
0.930839653549005 34930
0.930839653549005 35140
0.935182598368037 35150
0.939525543187069 35116
0.943868488006102 35344
0.948211432825135 35384
0.948211432825135 35348
0.952554377644167 35269
0.9568973224632 35153
0.961240267282232 35200
0.965583212101265 35289
0.965583212101265 35040
0.969926156920297 34670
0.97426910173933 34494
0.978612046558362 34531
0.982954991377395 34510
0.982954991377395 34402
0.987297936196427 34615
0.99164088101546 34735
0.995983825834493 34775
1.00032677065353 34805
1.00032677065353 34795
1.00466971547256 34863
1.00901266029159 34905
1.01335560511062 34846
1.01769854992966 34886
1.01769854992966 34847
1.02204149474869 35064
1.02638443956772 35003
1.03072738438675 35073
1.03507032920579 34927
1.03507032920579 34905
1.03941327402482 34826
1.04375621884385 34766
1.04809916366288 34940
1.05244210848192 35022
1.05244210848192 34999
1.05678505330095 35008
1.06112799811998 35164
1.06547094293901 35123
1.06981388775805 35254
1.06981388775805 35304
1.07415683257708 35534
1.07849977739611 35275
1.08284272221514 35285
1.08718566703418 35690
1.08718566703418 35594
1.09152861185321 35681
1.09587155667224 35749
1.10021450149127 35666
1.10455744631031 35689
1.10455744631031 35651
1.10890039112934 35651
1.11324333594837 35805
1.1175862807674 35892
1.12192922558644 36036
1.12192922558644 36056
1.12627217040547 36502
1.1306151152245 36491
1.13495806004353 36443
1.13930100486257 36452
1.13930100486257 36502
1.1436439496816 36201
1.14798689450063 35839
1.15232983931966 35829
1.1566727841387 35882
1.1566727841387 35926
1.16101572895773 35900
1.16535867377676 35995
1.16970161859579 35404
1.17404456341483 35425
1.17404456341483 35484
1.17838750823386 35561
1.18273045305289 35573
1.18707339787192 35567
1.19141634269096 35365
1.19141634269096 35318
1.19575928750999 35170
1.20010223232902 35176
1.20444517714805 35512
1.20878812196709 35542
1.20878812196709 35430
1.21313106678612 35472
1.21747401160515 35868
1.22181695642418 35736
1.22615990124322 35624
1.22615990124322 35638
1.23050284606225 35353
1.23484579088128 35333
1.23918873570031 34991
1.24353168051935 34910
1.24353168051935 34919
1.24787462533838 34848
1.25221757015741 34948
1.25656051497644 34858
1.26090345979548 34870
1.26090345979548 34868
1.26524640461451 35104
1.26958934943354 34966
1.27393229425257 35053
1.27827523907161 35053
1.27827523907161 35004
1.28261818389064 35228
1.28696112870967 34970
1.2913040735287 34920
1.29564701834774 34440
1.29564701834774 34326
1.29998996316677 33722
1.3043329079858 33887
1.30867585280483 34006
1.31301879762387 33757
1.31301879762387 33738
1.3173617424429 33665
1.32170468726193 33767
1.32604763208096 34037
1.3303905769 33944
1.3303905769 34009
1.33473352171903 34069
1.33907646653806 34219
1.34341941135709 34170
1.34776235617613 34200
1.34776235617613 34258
1.35210530099516 34238
1.35644824581419 34700
1.36079119063322 34113
1.36513413545226 34046
1.36513413545226 34007
1.36947708027129 33908
1.37382002509032 33776
1.37816296990935 33636
1.38250591472839 33823
1.38250591472839 33727
1.38684885954742 33735
1.39119180436645 33732
1.39553474918548 33732
1.39987769400452 33698
1.39987769400452 34073
1.40422063882355 33971
1.40856358364258 33912
1.41290652846161 33360
1.41724947328065 33471
1.41724947328065 33545
1.42159241809968 33359
1.42593536291871 33681
1.43027830773774 33646
1.43462125255678 32582
1.43462125255678 32663
1.43896419737581 32675
1.44330714219484 32735
1.44765008701387 32681
1.45199303183291 32671
1.45199303183291 32584
1.45633597665194 32589
1.46067892147097 32671
1.46502186629 33275
1.46936481110904 33380
1.46936481110904 33399
1.47370775592807 33498
1.4780507007471 33403
1.48239364556613 33280
1.48673659038517 33076
1.48673659038517 33176
1.4910795352042 33179
1.49542248002323 33198
1.49976542484226 33171
1.5041083696613 33151
1.5041083696613 33265
1.50845131448033 33207
1.51279425929936 33106
1.51713720411839 33010
1.52148014893743 32814
1.52148014893743 32921
1.52582309375646 32977
1.53016603857549 33007
1.53450898339452 33111
1.53885192821356 33022
1.53885192821356 33072
1.54319487303259 33125
1.54753781785162 32927
1.55188076267065 32812
1.55622370748969 32899
1.55622370748969 32779
1.56056665230872 32749
1.56490959712775 32793
1.56925254194678 32847
1.57359548676582 32897
1.57359548676582 33042
1.57793843158485 33010
1.58228137640388 33059
1.58662432122291 33049
1.59096726604195 33028
1.59096726604195 33079
1.59531021086098 33030
1.59965315568001 33056
1.60399610049904 32986
1.60833904531808 32996
1.60833904531808 32898
1.61268199013711 32886
1.61702493495614 32886
1.62136787977517 32752
1.62571082459421 32645
1.62571082459421 32688
1.63005376941324 32678
1.63439671423227 32771
1.63873965905131 32503
1.64308260387034 32713
1.64308260387034 32657
1.64742554868937 32573
1.6517684935084 33236
1.65611143832744 33314
1.66045438314647 33354
1.66045438314647 33337
1.6647973279655 33600
1.66914027278453 33714
1.67348321760357 33704
1.6778261624226 33695
1.6778261624226 33685
1.68216910724163 33373
1.68651205206066 33502
1.6908549968797 33602
1.69519794169873 33576
1.69519794169873 33351
1.69954088651776 33611
1.70388383133679 33611
1.70822677615583 33597
1.71256972097486 33645
1.71256972097486 33415
1.71691266579389 33395
1.72125561061292 33327
1.72559855543196 33206
1.72994150025099 32940
1.72994150025099 32936
1.73428444507002 33128
1.73862738988905 33325
1.74297033470809 33214
1.74731327952712 33409
1.74731327952712 33369
1.75165622434615 33209
1.75599916916518 33187
1.76034211398422 33122
1.76468505880325 33122
1.76468505880325 33248
1.76902800362228 33405
1.77337094844131 33468
1.77771389326035 33557
1.78205683807938 33510
1.78205683807938 33505
1.78639978289841 33382
1.79074272771744 33353
1.79508567253648 33193
1.79942861735551 33064
1.79942861735551 32855
1.80377156217454 32945
1.80811450699357 33261
1.81245745181261 33222
1.81680039663164 33167
1.81680039663164 33027
1.82114334145067 33047
1.8254862862697 33014
1.82982923108874 32952
1.83417217590777 32883
1.83417217590777 32794
1.8385151207268 32558
1.84285806554583 32503
1.84720101036487 32474
1.8515439551839 32538
1.8515439551839 32765
1.85588690000293 32777
1.86022984482196 32791
1.864572789641 32652
1.86891573446003 32602
1.86891573446003 32632
1.87325867927906 32614
1.87760162409809 32569
1.88194456891713 32553
1.88628751373616 32513
1.88628751373616 32524
1.89063045855519 32450
1.89497340337422 32514
1.89931634819326 32856
1.90365929301229 32811
1.90365929301229 32839
1.90800223783132 32801
1.91234518265035 32803
1.91668812746939 32863
1.92103107228842 32853
1.92103107228842 32796
1.92537401710745 32755
1.92971696192648 32644
1.93405990674552 32784
1.93840285156455 32567
1.93840285156455 32572
1.94274579638358 32588
1.94708874120261 32628
1.95143168602165 32452
1.95577463084068 32456
1.95577463084068 32396
1.96011757565971 32556
1.96446052047874 32348
1.96880346529778 32362
1.97314641011681 32537
1.97314641011681 32447
1.97748935493584 32438
1.98183229975487 32429
1.98617524457391 32184
1.99051818939294 32164
1.99051818939294 32138
1.99486113421197 32226
1.999204079031 32226
2.00354702385004 32176
2.00788996866907 32116
2.00788996866907 32086
2.0122329134881 32274
2.01657585830713 32369
2.02091880312617 32419
2.0252617479452 32322
2.0252617479452 32461
2.02960469276423 32423
2.03394763758326 32473
2.0382905824023 32402
2.04263352722133 32339
2.04263352722133 32038
2.04697647204036 32038
2.05131941685939 31998
2.05566236167843 31860
2.06000530649746 31871
2.06000530649746 31820
2.06434825131649 31780
2.06869119613552 31531
2.07303414095456 31503
2.07737708577359 31558
2.07737708577359 31510
2.08172003059262 31364
2.08606297541165 31345
2.09040592023069 31316
2.09474886504972 31286
2.09474886504972 31261
2.09909180986875 31224
2.10343475468778 31165
2.10777769950682 31187
2.11212064432585 31111
2.11212064432585 31011
2.11646358914488 30986
2.12080653396391 30939
2.12514947878295 31046
2.12949242360198 30474
2.12949242360198 30337
2.13383536842101 30347
2.13817831324004 30217
2.14252125805908 30093
2.14686420287811 30252
2.14686420287811 30266
2.15120714769714 30256
2.15555009251617 30021
2.15989303733521 30186
2.16423598215424 30135
2.16423598215424 30035
2.16857892697327 30017
2.17292187179231 29947
2.17726481661134 29907
2.18160776143037 29817
2.18160776143037 29807
2.1859507062494 29917
2.19029365106843 29805
2.19463659588747 29829
2.1989795407065 29949
2.1989795407065 29725
2.20332248552553 29308
2.20766543034457 29265
2.2120083751636 29285
2.21635131998263 29693
2.21635131998263 29553
2.22069426480166 29604
2.2250372096207 29584
2.22938015443973 29684
2.23372309925876 29731
2.23372309925876 29911
2.23806604407779 29820
2.24240898889683 29690
2.24675193371586 29734
2.25109487853489 29790
2.25109487853489 29790
2.25543782335392 29846
2.25978076817296 29866
2.26412371299199 29741
2.26846665781102 29742
2.26846665781102 29842
2.27280960263005 29739
2.27715254744909 29625
2.28149549226812 29545
2.28583843708715 29483
2.28583843708715 29543
2.29018138190618 29531
2.29452432672522 29333
2.29886727154425 29593
2.30321021636328 29616
2.30321021636328 29546
2.30755316118231 29533
2.31189610600135 29643
2.31623905082038 29583
2.32058199563941 29584
2.32058199563941 29628
2.32492494045844 29522
2.32926788527748 29520
2.33361083009651 29494
2.33795377491554 29168
2.33795377491554 29104
2.34229671973457 29137
2.34663966455361 29200
2.35098260937264 29204
2.35532555419167 29483
2.35532555419167 29535
2.3596684990107 29565
2.36401144382974 29585
2.36835438864877 29430
2.3726973334678 29388
2.3726973334678 29437
2.37704027828683 29407
2.38138322310587 29419
2.3857261679249 29447
2.39006911274393 29513
2.39006911274393 29398
2.39441205756296 29366
2.398755002382 29438
2.40309794720103 29438
2.40744089202006 29438
2.40744089202006 29503
2.41178383683909 29724
2.41612678165813 29685
2.42046972647716 29745
2.42481267129619 29626
2.42481267129619 29685
2.42915561611522 29720
2.43349856093426 29760
2.43784150575329 29610
2.44218445057232 29961
2.44218445057232 29786
2.44652739539135 29767
2.45087034021039 29717
2.45521328502942 29673
2.45955622984845 29727
2.45955622984845 29612
2.46389917466748 29602
2.46824211948652 29676
2.47258506430555 29722
2.47692800912458 29725
2.47692800912458 29728
2.48127095394361 29632
2.48561389876265 29593
2.48995684358168 29546
2.49429978840071 29556
2.49429978840071 29546
2.49864273321974 29438
2.50298567803878 29438
2.50732862285781 29438
2.51167156767684 29448
2.51167156767684 29479
2.51601451249587 29448
2.52035745731491 29393
2.52470040213394 29483
2.52904334695297 29356
2.52904334695297 29329
2.533386291772 29365
2.53772923659104 29197
2.54207218141007 29121
2.5464151262291 29050
2.5464151262291 29010
2.55075807104813 28934
2.55510101586717 28978
2.5594439606862 28922
2.56378690550523 28972
2.56378690550523 28904
2.56812985032426 28754
2.5724727951433 28435
2.57681573996233 28455
2.58115868478136 28405
2.58115868478136 28262
2.58550162960039 28357
2.58984457441943 28333
2.59418751923846 28247
