34 586 8
35 586 43
36 586 48
37 586 2
38 586 45
39 586 40
40 586 16
41 586 47
42 586 38
43 586 53
44 586 43
45 586 2
46 586 10
47 586 24
48 586 31
49 586 25

0 570 32
1 570 49
2 570 8
3 570 50
4 570 38
5 570 3
6 570 39
7 570 51
8 570 53
9 570 31
10 570 21
11 570 12
12 570 7
13 570 23
14 570 0
15 570 20
16 570 39
17 570 17
18 570 32
19 570 48
20 570 12
21 570 9
22 570 24
23 570 38
24 570 50
25 570 30
26 570 32
27 570 49
28 570 29
29 570 51
30 570 39
31 570 14
32 570 39
33 570 25
34 570 44
35 570 22
36 570 7
37 570 47
38 570 43
39 570 28
40 570 23
41 570 13
42 570 20
43 570 40
44 570 33
45 570 6
46 570 2
47 570 47
48 570 24
49 570 47

0 585 1
1 585 50
2 585 31
3 585 41
4 585 15
5 585 27
6 585 3
7 585 29
8 585 2
9 585 28
10 585 6
11 585 25
12 585 34
13 585 6
14 585 17
15 585 41
16 585 47
17 585 20
18 585 6
19 585 52
20 585 3
21 585 30
22 585 13
23 585 42
24 585 25
25 585 29
26 585 34
27 585 23
28 585 43
29 585 48
30 585 36
31 585 1
32 585 6
33 585 2
34 585 10
35 585 13
36 585 27
37 585 5
38 585 48
39 585 5
40 585 24
41 585 21
42 585 47
43 585 28
44 585 15
45 585 36
46 585 29
47 585 3
48 585 43
49 585 48

0 557 46
1 557 53
2 557 47
3 557 42
4 557 44
5 557 51
6 557 19
7 557 36
8 557 22
9 557 53
10 557 23
11 557 44
12 557 43
13 557 40
14 557 53
15 557 50
16 557 51
17 557 32
18 557 49
19 557 53
20 557 47
21 557 45
22 557 20
23 557 49
24 557 37
25 557 50
26 557 52
27 557 40
28 557 53
29 557 50
30 557 37
31 557 53
32 557 40
33 557 34
34 557 20
35 557 37
36 557 32
37 557 49
38 557 49
39 557 52
40 557 50
41 557 51
42 557 48
43 557 41
44 557 34
45 557 47
46 557 38
47 557 20
48 557 50
49 557 51

0 525 19
1 525 9
2 525 10
3 525 52
4 525 12
5 525 25
6 525 4
7 525 44
8 525 21
9 525 46
10 525 44
11 525 8
12 525 17
13 525 34
14 525 33
15 525 38
16 525 41
17 525 5
18 525 2
19 525 21
20 525 2
21 525 19
22 525 41
23 525 20
24 525 47
25 525 44
26 525 46
27 525 32
28 525 46
29 525 39
30 525 3
31 525 7
32 525 1
33 525 23
34 525 39
35 525 49
36 525 46
37 525 7
38 525 13
39 525 27
40 525 22
41 525 32
42 525 39
43 525 20
44 525 17
45 525 49
46 525 30
47 525 29
48 525 3
49 525 6

0 556 29
1 556 1
2 556 21
3 556 35
4 556 6
5 556 0
6 556 17
7 556 37
8 556 36
9 556 39
10 556 48
11 556 50
12 556 9
13 556 33
14 556 31
15 556 35
16 556 0
17 556 30
18 556 0
19 556 51
20 556 28
21 556 34
22 556 51
23 556 7
24 556 32
25 556 34
26 556 4
27 556 18
28 556 37
29 556 45
30 556 11
31 556 18
32 556 15
33 556 22
34 556 15
35 556 44
36 556 2
37 556 0
38 556 7
39 556 11
40 556 39
41 556 9
42 556 7
43 556 27
44 556 40
45 556 22
46 556 52
47 556 48
48 556 33
49 556 43

0 538 35
1 538 35
2 538 43
3 538 25
4 538 9
5 538 18
6 538 40
7 538 47
8 538 52
9 538 21
10 538 32
11 538 40
12 538 3
13 538 19
14 538 50
15 538 44
16 538 26
17 538 27
18 538 14
19 538 33
20 538 16
21 538 22
22 538 35
23 538 6
24 538 38
25 538 14
26 538 19
27 538 3
28 538 35
29 538 36
30 538 32
31 538 9
32 538 30
33 538 30
34 538 6
35 538 52
36 538 22
37 538 6
38 538 50
39 538 45
40 538 12
41 538 45
42 538 37
43 538 33
44 538 19
45 538 43
46 538 48
47 538 18
48 538 45
49 538 8

0 578 52
1 578 12
2 578 27
3 578 30
4 578 13
5 578 52
6 578 49
7 578 21
8 578 28
9 578 42
10 578 2
11 578 37
12 578 52
13 578 3
14 578 24
15 578 33
16 578 17
17 578 42
18 578 17
19 578 20
20 578 17
21 578 11
22 578 33
23 578 32
24 578 5
25 578 13
26 578 25
27 578 33
28 578 14
29 578 32
30 578 53
31 578 3
32 578 31
33 578 42
34 578 53
35 578 9
36 578 34
37 578 12
38 578 30
39 578 25
40 578 37
41 578 43
42 578 4
43 578 0
44 578 21
45 578 50
46 578 32
47 578 0
48 578 14
49 578 4

0 542 4
1 542 41
2 542 36
3 542 19
4 542 50
5 542 34
6 542 21
7 542 9
8 542 16
9 542 38
10 542 11
11 542 28
12 542 42
13 542 37
14 542 4
15 542 24
16 542 35
17 542 41
18 542 40
19 542 14
20 542 5
21 542 3
22 542 40
23 542 12
24 542 6
25 542 32
26 542 22
27 542 19
28 542 6
29 542 18
30 542 2
31 542 17
32 542 7
33 542 12
34 542 48
35 542 14
36 542 39
37 542 30
38 542 39
39 542 1
40 542 32
41 542 39
42 542 1
43 542 10
44 542 10
45 542 33
46 542 12
47 542 27
48 542 8
49 542 11

0 573 3
1 573 36
2 573 12
3 573 2
4 573 51
5 573 2
6 573 33
7 573 15
8 573 0
9 573 0
10 573 52
11 573 10
12 573 19
13 573 9
14 573 41
15 573 9
16 573 27
17 573 13
18 573 29
19 573 6
20 573 21
21 573 53
22 573 7
23 573 22
24 573 52
25 573 19
26 573 41
27 573 43
28 573 21
29 573 42
30 573 8
31 573 39
32 573 12
33 573 48
34 573 11
35 573 5
36 573 0
37 573 36
38 573 32
39 573 21
40 573 29
41 573 3
42 573 32
43 573 15
44 573 41
45 573 52
46 573 27
47 573 53
48 573 4
49 573 0

0 436 13
1 436 17
2 436 28
3 436 4
4 436 47
5 436 39
6 436 29
7 436 43
8 436 34
9 436 50
10 436 14
11 436 49
12 436 11
13 436 31
14 436 38
15 436 25
16 436 7
17 436 10
18 436 38
19 436 10
20 436 34
21 436 47
22 436 30
23 436 36
24 436 45
25 436 6
26 436 29
27 436 28
28 436 4
29 436 3
30 436 15
31 436 40
32 436 13
33 436 5
34 436 4
35 436 45
36 436 41
37 436 19
38 436 40
39 436 43
40 436 31
41 436 40
42 436 30
43 436 13
44 436 1
45 436 8
46 436 31
47 436 32
48 436 29
49 436 20

0 508 10
1 508 5
2 508 8
3 508 23
4 508 7
5 508 7
6 508 13
7 508 5
8 508 31
9 508 12
10 508 10
11 508 4
12 508 28
13 508 28
14 508 35
15 508 31
16 508 49
17 508 43
18 508 33
19 508 41
20 508 23
21 508 41
22 508 32
23 508 4
24 508 43
25 508 12
26 508 29
27 508 39
28 508 43
29 508 12
30 508 39
31 508 18
32 508 19
33 508 40
34 508 37
35 508 0
36 508 42
37 508 17
38 508 27
39 508 1
40 508 16
41 508 31
42 508 51
43 508 52
44 508 39
45 508 17
46 508 7
47 508 48
48 508 21
49 508 42

0 516 27
1 516 45
2 516 31
3 516 14
4 516 21
5 516 50
6 516 48
7 516 24
8 516 33
9 516 2
10 516 37
11 516 3
12 516 9
13 516 40
14 516 41
15 516 22
16 516 5
17 516 37
18 516 40
19 516 6
20 516 25
21 516 9
22 516 44
23 516 40
24 516 11
25 516 13
26 516 5
27 516 43
28 516 49
29 516 6
30 516 45
31 516 10
32 516 15
33 516 33
34 516 24
35 516 18
36 516 41
37 516 5
38 516 11
39 516 51
40 516 33
41 516 6
42 516 48
43 516 9
44 516 26
45 516 19
46 516 46
47 516 45
48 516 19
49 516 2

0 157 24
1 157 27
2 157 45
3 157 18
4 157 21
5 157 10
6 157 11
7 157 50
8 157 46
9 157 33
10 157 35
11 157 8
12 157 5
13 157 11
14 157 49
15 157 23
16 157 46
17 157 37
18 157 3
19 157 29
20 157 15
21 157 27
22 157 51
23 157 41
24 157 23
25 157 14
26 157 48
27 157 19
28 157 29
29 157 1
30 157 48
31 157 31
32 157 45
33 157 48
34 157 32
35 157 4
36 157 9
37 157 43
38 157 49
39 157 13
40 157 23
41 157 12
42 157 29
43 157 41
44 157 1
45 157 42
46 157 52
47 157 41
48 157 28
49 157 46

0 144 52
1 144 44
2 144 14
3 144 4
4 144 22
5 144 15
6 144 5
7 144 34
8 144 34
9 144 44
10 144 30
11 144 33
12 144 3
13 144 17
14 144 22
15 144 52
16 144 0
17 144 41
18 144 25
19 144 7
20 144 40
21 144 11
22 144 26
23 144 18
24 144 15
25 144 21
26 144 31
27 144 47
28 144 39
29 144 45
30 144 22
31 144 17
32 144 23
33 144 37
34 144 27
35 144 19
36 144 46
37 144 34
38 144 19
39 144 52
40 144 45
41 144 13
42 144 13
43 144 20
44 144 40
45 144 17
46 144 13
47 144 15
48 144 25
49 144 35

0 189 28
1 189 43
2 189 4
3 189 44
4 189 44
5 189 4
6 189 32
7 189 1
8 189 16
9 189 12
10 189 18
11 189 4
12 189 11
13 189 4
14 189 43
15 189 28
16 189 22
17 189 9
18 189 24
19 189 19
20 189 1
21 189 2
22 189 43
23 189 30
24 189 41
25 189 50
26 189 46
27 189 2
28 189 33
29 189 15
30 189 5
31 189 3
32 189 5
33 189 21
34 189 51
35 189 22
36 189 45
37 189 49
38 189 50
39 189 40
40 189 29
41 189 24
42 189 11
43 189 50
44 189 31
45 189 49
46 189 42
47 189 8
48 189 15
49 189 13

0 94 0
1 94 49
2 94 44
3 94 21
4 94 38
5 94 53
6 94 45
7 94 19
8 94 24
9 94 47
10 94 3
11 94 9
12 94 11
13 94 13
14 94 38
15 94 2
16 94 42
17 94 39
18 94 26
19 94 26
20 94 36
21 94 36
22 94 6
23 94 45
24 94 2
25 94 15
26 94 41
27 94 22
28 94 32
29 94 28
30 94 42
31 94 4
32 94 53
33 94 39
34 94 39
35 94 19
36 94 17
37 94 11
38 94 3
39 94 20
40 94 36
41 94 42
42 94 1
43 94 47
44 94 22
45 94 53
46 94 36
47 94 36
48 94 46
49 94 41

0 180 4
1 180 28
2 180 0
3 180 9
4 180 46
5 180 3
6 180 51
7 180 16
8 180 3
9 180 3
10 180 33
11 180 2
12 180 2
13 180 5
14 180 36
15 180 2
16 180 36
17 180 36
18 180 4
19 180 3
20 180 1
21 180 13
22 180 22
23 180 3
24 180 0
25 180 4
26 180 2
27 180 6
28 180 3
29 180 4
30 180 15
31 180 5
32 180 5
33 180 0
34 180 14
35 180 32
36 180 18
37 180 32
38 180 4
39 180 13
40 180 20
41 180 26
42 180 25
43 180 2
44 180 10
45 180 14
46 180 5
47 180 4
48 180 2
49 180 11

0 181 32
1 181 44
2 181 2
3 181 27
4 181 48
5 181 4
6 181 52
7 181 22
8 181 9
9 181 10
10 181 50
11 181 5
12 181 10
13 181 21
14 181 43
15 181 3
16 181 53
17 181 41
18 181 27
19 181 19
20 181 31
21 181 37
22 181 48
23 181 38
24 181 1
25 181 14
26 181 3
27 181 52
28 181 9
29 181 33
30 181 51
31 181 15
32 181 52
33 181 38
34 181 30
35 181 47
36 181 49
37 181 37
38 181 8
39 181 15
40 181 44
41 181 37
42 181 53
43 181 3
44 181 27
45 181 41
46 181 14
47 181 9
48 181 14
49 181 21

0 16 24
1 16 15
2 16 20
3 16 4
4 16 22
5 16 35
6 16 13
7 16 21
8 16 51
9 16 38
10 16 19
11 16 13
12 16 51
13 16 39
14 16 23
15 16 39
16 16 4
17 16 34
18 16 36
19 16 1
20 16 12
21 16 10
22 16 52
23 16 16
24 16 47
25 16 0
26 16 17
27 16 21
28 16 20
29 16 16
30 16 45
31 16 50
32 16 2
33 16 47
34 16 24
35 16 29
36 16 14
37 16 26
38 16 25
39 16 7
40 16 11
41 16 18
42 16 18
43 16 44
44 16 46
45 16 34
46 16 42
47 16 26
48 16 24
49 16 5

0 75 42
1 75 41
2 75 16
3 75 41
4 75 12
5 75 32
6 75 8
7 75 8
8 75 12
9 75 11
10 75 37
11 75 17
12 75 6
13 75 42
14 75 53
15 75 51
16 75 49
17 75 30
18 75 8
19 75 16
20 75 48
21 75 43
22 75 14
23 75 17
24 75 48
25 75 34
26 75 21
27 75 37
28 75 32
29 75 35
30 75 22
31 75 48
32 75 42
33 75 15
34 75 36
35 75 52
36 75 13
37 75 18
38 75 41
39 75 38
40 75 25
41 75 28
42 75 26
43 75 39
44 75 12
45 75 9
46 75 10
47 75 4
48 75 11
49 75 40

0 8 39
1 8 10
2 8 3
3 8 48
4 8 17
5 8 7
6 8 45
7 8 9
8 8 16
9 8 28
10 8 47
11 8 13
12 8 38
13 8 34
14 8 50
15 8 3
16 8 19
17 8 0
18 8 0
19 8 29
20 8 2
21 8 24
22 8 25
23 8 13
24 8 2
25 8 32
26 8 19
27 8 43
28 8 45
29 8 37
30 8 3
31 8 0
32 8 4
33 8 7
34 8 5
35 8 13
36 8 7
37 8 35
38 8 20
39 8 15
40 8 50
41 8 33
42 8 11
43 8 14
44 8 24
45 8 29
46 8 25
47 8 10
48 8 25
49 8 32

0 7 26
1 7 41
2 7 18
3 7 6
4 7 52
5 7 37
6 7 17
7 7 31
8 7 22
9 7 24
10 7 41
11 7 49
12 7 42
13 7 8
14 7 32
15 7 3
16 7 5
17 7 15
18 7 33
19 7 41
20 7 13
21 7 34
22 7 21
23 7 7
24 7 24
25 7 37
26 7 53
27 7 4
28 7 3
29 7 52
30 7 13
31 7 44
32 7 16
33 7 44
34 7 20
35 7 21
36 7 12
37 7 36
38 7 44
39 7 51
40 7 49
41 7 32
42 7 17
43 7 5
44 7 50
45 7 1
46 7 6
47 7 0
48 7 23
49 7 20

0 550 34
1 550 19
2 550 6
3 550 44
4 550 4
5 550 6
6 550 28
7 550 19
8 550 13
9 550 46
10 550 53
11 550 46
12 550 4
13 550 26
14 550 50
15 550 33
16 550 34
17 550 19
18 550 45
19 550 29
20 550 11
21 550 28
22 550 21
23 550 24
24 550 6
25 550 39
26 550 44
27 550 37
28 550 38
29 550 27
30 550 48
31 550 28
32 550 27
33 550 23
34 550 15
35 550 20
36 550 17
37 550 42
38 550 10
39 550 28
40 550 47
41 550 51
42 550 47
43 550 14
44 550 24
45 550 46
46 550 51
47 550 27
48 550 12
49 550 38

0 83 25
1 83 7
2 83 16
3 83 40
4 83 25
5 83 43
6 83 34
7 83 2
8 83 9
9 83 50
10 83 24
11 83 52
12 83 0
13 83 10
14 83 47
15 83 46
16 83 53
17 83 43
18 83 26
19 83 29
20 83 15
21 83 18
22 83 28
23 83 44
24 83 1
25 83 10
26 83 21
27 83 37
28 83 37
29 83 48
30 83 49
31 83 52
32 83 3
33 83 14
34 83 26
35 83 49
36 83 10
37 83 48
38 83 3
39 83 17
40 83 22
41 83 22
42 83 34
43 83 7
44 83 22
45 83 38
46 83 26
47 83 14
48 83 27
49 83 0

0 84 43
1 84 26
2 84 23
3 84 47
4 84 40
5 84 39
6 84 11
7 84 15
8 84 19
9 84 47
10 84 44
11 84 6
12 84 16
13 84 35
14 84 10
15 84 30
16 84 18
17 84 7
18 84 5
19 84 7
20 84 10
21 84 51
22 84 52
23 84 51
24 84 22
25 84 5
26 84 16
27 84 0
28 84 32
29 84 9
30 84 13
31 84 4
32 84 43
33 84 8
34 84 22
35 84 35
36 84 43
37 84 11
38 84 10
39 84 15
40 84 24
41 84 11
42 84 43
43 84 28
44 84 38
45 84 30
46 84 33
47 84 36
48 84 34
49 84 23

0 20 48
1 20 24
2 20 21
3 20 31
4 20 11
5 20 20
6 20 14
7 20 5
8 20 20
9 20 19
10 20 5
11 20 45
12 20 44
13 20 50
14 20 42
15 20 25
16 20 3
17 20 34
18 20 44
19 20 25
20 20 41
21 20 12
22 20 32
23 20 41
24 20 11
25 20 1
26 20 33
27 20 53
28 20 30
29 20 52
30 20 2
31 20 41
32 20 44
33 20 17
34 20 8
35 20 53
36 20 3
37 20 24
38 20 6
39 20 28
40 20 19
41 20 21
42 20 24
43 20 29
44 20 46
45 20 46
46 20 7
47 20 41
48 20 2
49 20 18

0 445 15
1 445 2
2 445 13
3 445 13
4 445 24
5 445 16
6 445 30
7 445 1
8 445 26
9 445 2
10 445 11
11 445 21
12 445 24
13 445 25
14 445 37
15 445 40
16 445 44
17 445 26
18 445 4
19 445 35
20 445 5
21 445 23
22 445 53
23 445 14
24 445 34
25 445 29
26 445 28
27 445 51
28 445 24
29 445 43
30 445 38
31 445 15
32 445 1
33 445 39
34 445 51
35 445 39
36 445 28
37 445 47
38 445 27
39 445 2
40 445 9
41 445 21
42 445 20
43 445 21
44 445 14
45 445 29
46 445 44
47 445 23
48 445 25
49 445 24

0 475 17
1 475 30
2 475 1
3 475 18
4 475 17
5 475 32
6 475 27
7 475 8
8 475 28
9 475 25
10 475 46
11 475 36
12 475 25
13 475 13
14 475 15
15 475 36
16 475 53
17 475 42
18 475 38
19 475 36
20 475 33
21 475 16
22 475 9
23 475 16
24 475 43
25 475 28
26 475 46
27 475 10
28 475 33
29 475 47
30 475 7
31 475 21
32 475 7
33 475 50
34 475 52
35 475 43
36 475 1
37 475 43
38 475 50
39 475 10
40 475 12
41 475 41
42 475 42
43 475 29
44 475 30
45 475 17
46 475 15
47 475 26
48 475 26
49 475 20

0 4 50
1 4 18
2 4 49
3 4 13
4 4 20
5 4 9
6 4 50
7 4 21
8 4 6
9 4 7
10 4 51
11 4 33
12 4 2
13 4 45
14 4 31
15 4 1
16 4 8
17 4 20
18 4 22
19 4 26
20 4 7
21 4 29
22 4 9
23 4 25
24 4 9
25 4 51
26 4 36
27 4 17
28 4 36
29 4 14
30 4 51
31 4 46
32 4 10
33 4 19
34 4 4
35 4 49
36 4 41
37 4 30
38 4 33
39 4 12
40 4 13
41 4 6
42 4 31
43 4 39
44 4 35
45 4 23
46 4 14
47 4 10
48 4 46
49 4 28

0 125 47
1 125 27
2 125 27
3 125 38
4 125 29
5 125 8
6 125 33
7 125 53
8 125 30
9 125 45
10 125 49
11 125 15
12 125 42
13 125 37
14 125 50
15 125 42
16 125 16
17 125 40
18 125 5
19 125 47
20 125 0
21 125 35
22 125 50
23 125 4
24 125 0
25 125 3
26 125 32
27 125 31
28 125 30
29 125 29
30 125 21
31 125 22
32 125 40
33 125 33
34 125 12
35 125 7
36 125 2
37 125 41
38 125 9
39 125 35
40 125 31
41 125 48
42 125 8
43 125 52
44 125 28
45 125 30
46 125 22
47 125 31
48 125 11
49 125 21

0 135 29
1 135 36
2 135 42
3 135 48
4 135 51
5 135 37
6 135 4
7 135 6
8 135 48
9 135 18
10 135 53
11 135 50
12 135 32
13 135 53
14 135 33
15 135 23
16 135 30
17 135 48
18 135 32
19 135 13
20 135 21
21 135 18
22 135 15
23 135 34
24 135 3
25 135 25
26 135 19
27 135 28
28 135 39
29 135 20
30 135 35
31 135 2
32 135 0
33 135 53
34 135 1
35 135 28
36 135 6
37 135 7
38 135 52
39 135 41
40 135 4
41 135 20
42 135 4
43 135 51
44 135 3
45 135 39
46 135 24
47 135 17
48 135 51
49 135 13

0 330 46
1 330 29
2 330 24
3 330 31
4 330 18
5 330 13
6 330 46
7 330 50
8 330 14
9 330 20
10 330 24
11 330 51
12 330 52
13 330 4
14 330 20
15 330 39
16 330 39
17 330 33
18 330 22
19 330 29
20 330 8
21 330 27
22 330 22
23 330 24
24 330 47
25 330 41
26 330 22
27 330 11
28 330 10
29 330 42
30 330 45
31 330 23
32 330 17
33 330 0
34 330 16
35 330 12
36 330 53
37 330 45
38 330 1
39 330 47
40 330 21
41 330 19
42 330 3
43 330 7
44 330 0
45 330 6
46 330 29
47 330 3
48 330 43
49 330 39

0 413 45
1 413 13
2 413 4
3 413 19
4 413 4
5 413 47
6 413 22
7 413 37
8 413 42
9 413 31
10 413 36
11 413 32
12 413 21
13 413 43
14 413 5
15 413 30
16 413 2
17 413 30
18 413 10
19 413 52
20 413 42
21 413 43
22 413 8
23 413 6
24 413 12
25 413 8
26 413 30
27 413 26
28 413 32
29 413 30
30 413 11
31 413 1
32 413 21
33 413 1
34 413 39
35 413 16
36 413 52
37 413 49
38 413 15
39 413 19
40 413 17
41 413 27
42 413 36
43 413 15
44 413 31
45 413 16
46 413 48
47 413 51
48 413 48
49 413 25

0 267 31
1 267 48
2 267 48
3 267 9
4 267 30
5 267 19
6 267 25
7 267 25
8 267 2
9 267 8
10 267 2
11 267 22
12 267 7
13 267 28
14 267 21
15 267 8
16 267 21
17 267 20
18 267 51
19 267 53
20 267 44
21 267 24
22 267 21
23 267 44
24 267 4
25 267 35
26 267 50
27 267 4
28 267 53
29 267 51
30 267 24
31 267 7
32 267 26
33 267 5
34 267 46
35 267 0
36 267 21
37 267 5
38 267 32
39 267 38
40 267 38
41 267 43
42 267 1
43 267 24
44 267 44
45 267 49
46 267 17
47 267 53
48 267 14
49 267 38

0 112 39
1 112 25
2 112 3
3 112 11
4 112 31
5 112 24
6 112 11
7 112 19
8 112 17
9 112 19
10 112 32
11 112 32
12 112 3
13 112 5
14 112 26
15 112 4
16 112 20
17 112 15
18 112 42
19 112 30
20 112 2
21 112 47
22 112 26
23 112 50
24 112 11
25 112 11
26 112 43
27 112 51
28 112 0
29 112 37
30 112 20
31 112 50
32 112 11
33 112 32
34 112 28
35 112 42
36 112 19
37 112 35
38 112 10
39 112 22
40 112 27
41 112 10
42 112 34
43 112 19
44 112 38
45 112 24
46 112 51
47 112 35
48 112 47
49 112 16

0 113 34
1 113 27
2 113 8
3 113 22
4 113 18
5 113 13
6 113 35
7 113 2
8 113 53
9 113 39
10 113 18
11 113 29
12 113 26
13 113 6
14 113 33
15 113 31
16 113 26
17 113 28
18 113 31
19 113 28
20 113 12
21 113 11
22 113 34
23 113 34
24 113 23
25 113 12
26 113 27
27 113 18
28 113 37
29 113 19
30 113 53
31 113 51
32 113 14
33 113 18
34 113 21
35 113 22
36 113 6
37 113 21
38 113 9
39 113 7
40 113 34
41 113 45
42 113 16
43 113 17
44 113 42
45 113 0
46 113 13
47 113 3
48 113 40
49 113 34

0 114 8
1 114 24
2 114 30
3 114 4
4 114 22
5 114 53
6 114 3
7 114 16
8 114 31
9 114 36
10 114 37
11 114 2
12 114 11
13 114 40
14 114 44
15 114 22
16 114 37
17 114 16
18 114 1
19 114 8
20 114 30
21 114 51
22 114 53
23 114 8
24 114 28
25 114 23
26 114 26
27 114 31
28 114 9
29 114 23
30 114 4
31 114 13
32 114 23
33 114 4
34 114 26
35 114 12
36 114 18
37 114 14
38 114 42
39 114 41
40 114 3
41 114 43
42 114 14
43 114 24
44 114 39
45 114 33
46 114 24
47 114 23
48 114 24
49 114 1

0 432 28
1 432 32
2 432 17
3 432 0
4 432 25
5 432 10
6 432 6
7 432 34
8 432 9
9 432 50
10 432 45
11 432 9
12 432 13
13 432 26
14 432 48
15 432 14
16 432 33
17 432 17
18 432 36
19 432 30
20 432 40
21 432 17
22 432 9
23 432 46
24 432 37
